,Id,Prediction
118,118,6121922.632215075
119,119,6230710.368000174
120,120,5538614.993488315
121,121,5576148.47599182
122,122,6076095.7057429105
123,123,5559769.583806346
124,124,6458833.592583662
125,125,5739863.648117456
126,126,5559769.583806346
127,127,6435267.695325419
128,128,5641709.331358245
129,129,5539341.447879796
130,130,6433421.127404494
131,131,6391047.3285059845
132,132,6473410.529864239
133,133,5539341.447879796
134,134,5539341.447879796
135,135,6330569.394476633
136,136,5672141.274675756
137,137,5547200.354260752
138,138,5559769.583806346
139,139,6347506.09179909
140,140,6482605.060338618
141,141,6371277.554290788
142,142,6246603.198421344
143,143,6183708.870437487
145,145,5329043.187794727
146,146,6458833.592583662
147,147,5659346.5874896655
148,148,6105530.699912281
149,149,5498157.772429734
150,150,6401489.351825472
151,151,6482605.060338618
152,152,5572564.927015989
153,153,6482605.060338618
154,154,6458833.592583662
155,155,6482605.060338618
156,156,6482605.060338618
157,157,5719432.697310916
158,158,6161818.118270832
159,159,6347506.09179909
160,160,6347506.09179909
161,161,5781125.95555276
162,162,5839408.801117178
163,163,6230730.290093037
164,164,6482605.060338618
165,165,6323120.896872453
166,166,6270007.403837825
167,167,6482605.060338618
168,168,6154685.200723127
169,169,5539341.447879796
170,170,6458833.592583662
171,171,6458833.592583662
172,172,6207291.060707483
174,174,6390646.64467735
175,175,6458833.592583662
176,176,6482605.060338618
177,177,6347505.31546901
178,178,6274167.750365254
179,179,6383936.11310212
180,180,5559769.583806346
181,181,6669272.497683294
182,182,6482605.060338618
183,183,5559769.583806346
184,184,5947950.203420861
185,185,6458833.592583662
186,186,6371127.660329467
187,187,5552136.183924257
188,188,6482605.060338618
189,189,6411462.578762716
190,190,6355869.1783718895
191,191,5833759.454910968
192,192,6241835.536069779
193,193,6230730.290093037
194,194,6347506.09179909
195,195,6230730.290093037
196,196,6236521.364106023
197,197,6458833.592583662
198,198,6458833.592583662
199,199,6384887.381435521
200,200,5559769.583806346
201,201,6347506.09179909
202,202,6213438.152898372
203,203,5559769.583806346
204,204,6482605.060338618
205,205,6482605.060338618
206,206,6193951.831731522
207,207,5539341.447879796
208,208,5864404.630063512
209,209,6458833.592583662
210,210,5559769.583806346
211,211,6458833.592583662
212,212,6459043.512020592
213,213,6216853.8493143255
214,214,6482605.060338618
215,215,6458833.592583662
216,216,5772475.130868987
217,217,5750320.0802552905
218,218,6503527.459255751
219,219,6482605.060338618
220,220,6482605.060338618
221,221,5547200.354260752
222,222,6539057.588616815
223,223,6413801.205347243
224,224,6458833.592583662
225,225,5559703.571780565
226,226,6482605.060338618
227,227,6482605.060338618
228,228,6458683.78144672
229,229,6195376.114028076
230,230,6371277.554290788
231,231,6775927.784415719
232,232,6243931.560667089
233,233,6385908.829600025
234,234,6459043.512020592
235,235,5616358.787975377
236,236,5964531.0796981165
237,237,6458833.592583662
238,238,6448184.653052582
239,239,6604390.106181628
240,240,5946813.921512692
241,241,6564552.84549145
242,242,6114222.630684058
243,243,6325805.583642475
244,244,6730203.973455364
245,245,6484833.253230788
246,246,6227766.194589318
247,247,6347506.09179909
248,248,6371277.554290788
249,249,6482605.060338618
250,250,6053619.995237925
251,251,6081676.704915554
252,252,6482605.060338618
253,253,6287692.743914921
254,254,6458842.216398291
255,255,6179176.451035614
256,256,6458833.592583662
257,257,6482605.060338618
258,258,6344051.032430762
259,259,6725798.435400695
260,260,6225575.427695121
261,261,6147311.738781999
262,262,6409678.721373936
263,263,6458833.592583662
264,264,6458833.592583662
265,265,6482605.060338618
266,266,5658859.096922264
268,268,6458833.592583662
269,269,6458833.592583662
270,270,5564791.58311748
271,271,6482605.060338618
272,272,5677842.673929128
273,273,5559769.583806346
274,274,6458833.592583662
275,275,5559769.583806346
277,277,6458833.592583662
278,278,6213762.416442555
279,279,5886061.408040622
280,280,6458833.592583662
281,281,6482605.060338618
282,282,5458527.707655913
283,283,5812518.71494203
284,284,6458833.592583662
285,285,6319057.40931773
286,286,6458833.592583662
287,287,5559769.583806346
288,288,6146084.334202525
289,289,5318095.99323679
290,290,6458833.592583662
291,291,5703883.890906644
292,292,6347506.09179909
293,293,5758010.6352945585
294,294,6482605.060338618
295,295,5973772.424977384
296,296,6371277.554290788
297,297,6640418.412481613
298,298,6563873.833091981
299,299,6375789.958885688
300,300,5678821.634265005
301,301,5930909.707783986
302,302,6259686.8817592105
303,303,6482605.060338618
304,304,6487408.672727979
305,305,5559769.583806346
306,306,6347506.09179909
307,307,6347715.887119338
308,308,6458833.592583662
309,309,6482605.060338618
310,310,6368309.715486374
311,311,6584751.38120503
312,312,6039725.6954520065
313,313,6059385.682004922
314,314,6423466.794773753
315,315,6407036.859092118
316,316,5649405.579020664
317,317,5812283.039400399
318,318,6565407.91577155
319,319,6482605.060338618
320,320,6362374.525588549
321,321,6435267.695325419
322,322,6233938.697590943
323,323,6231055.7813633485
324,324,6523091.63663003
325,325,6482605.060338618
326,326,5559769.583806346
327,327,6450591.772241106
328,328,6537928.826359499
329,329,5559769.583806346
330,330,6173863.763015223
331,331,5373657.815071941
332,332,6407711.709543426
333,333,5808026.1218043035
334,334,6081113.25809862
335,335,6038154.710296328
336,336,6458833.592583662
337,337,6393756.020612384
338,338,6482605.060338618
339,339,6187768.973490006
340,340,6196106.079331068
341,341,6458833.592583662
342,342,5799683.63502687
343,343,5993536.080957783
344,344,6459043.512020592
345,345,5918189.951229008
346,346,5963521.801659969
347,347,6482605.060338618
348,348,6482605.060338618
349,349,5559769.583806346
350,350,6458833.592583662
352,352,6482605.060338618
353,353,6371277.554290788
354,354,6144613.094504667
356,356,6458833.592583662
357,357,6458833.592583662
358,358,6458833.592583662
359,359,6388386.27528533
360,360,5539341.447879796
361,361,6382203.092139036
362,362,5821267.360400014
363,363,5559769.583806346
365,365,5871061.07746742
366,366,5898478.627199024
367,367,6122520.849768381
368,368,6274335.689688105
369,369,6301482.438829189
370,370,6458833.592583662
371,371,5874599.696729967
372,372,6669262.990237175
373,373,5539341.447879796
374,374,5739863.648117456
375,375,6458833.592583662
376,376,6482605.060338618
377,377,6467121.04373217
378,378,5539341.447879796
379,379,5778570.925897269
380,380,6566980.203698726
381,381,6458833.592583662
382,382,6458833.592583662
383,383,6097578.644355301
384,384,5737411.375931981
385,385,6482605.060338618
386,386,6206533.745554575
387,387,6055192.464585254
388,388,6482605.060338618
389,389,5739863.648117456
390,390,6458833.592583662
392,392,6347506.09179909
393,393,6391232.982526965
394,394,6178985.202094183
396,396,6129337.917166114
397,397,6362992.650001264
398,398,6482605.060338618
399,399,6634342.724183731
400,400,6482605.060338618
401,401,6651475.147984166
402,402,6458833.592583662
403,403,5873283.1908252975
404,404,6458833.592583662
405,405,6392600.556937744
406,406,6338904.502163388
407,407,5539341.447879796
408,408,6366524.2378160115
409,409,6458833.592583662
410,410,6317294.5136505775
411,411,5777431.767912864
412,412,5874514.566983749
413,413,6440127.114179436
414,414,6381011.369617756
415,415,6121565.769595813
416,416,5552024.977355725
417,417,6347506.09179909
418,418,6323113.017995825
419,419,6482605.060338618
420,420,6272019.421755731
421,421,5523633.660539898
422,422,5548596.374287468
423,423,6458833.592583662
424,424,6442198.670121595
425,425,6482605.060338618
426,426,5719882.4020415945
427,427,5559769.583806346
428,428,5539079.8199615395
429,429,5539341.447879796
430,430,6482605.060338618
431,431,6388386.27528533
432,432,6458833.592583662
433,433,5967244.872319232
434,434,5911808.073866529
435,435,5539341.447879796
436,436,6458833.592583662
437,437,6458833.592583662
438,438,5913430.378667625
440,440,6028734.143384665
441,441,6570268.106448082
442,442,6482605.060338618
443,443,5572498.907556553
444,444,5634183.657597683
445,445,6133704.615889807
446,446,5559769.583806346
447,447,5975658.559571432
448,448,5866589.777262018
449,449,5858086.158046174
450,450,5595187.672747194
451,451,6482605.060338618
452,452,6156461.576330512
453,453,6390050.033901159
454,454,5754895.471494018
455,455,5971304.575180568
456,456,6400817.146910732
457,457,6482447.342792587
458,458,5827148.393056949
459,459,6458833.592583662
460,460,5989938.792082882
461,461,6482605.060338618
462,462,6178910.066661643
463,463,6325573.420349913
464,464,5767496.821507209
465,465,5787150.8403010955
466,466,6239024.552855014
467,467,5817396.162221275
468,468,6483049.108729154
469,469,6482605.060338618
470,470,6482605.060338618
471,471,5559769.583806346
472,472,6482605.060338618
473,473,6467122.951852161
474,474,6482605.060338618
475,475,6458833.592583662
476,476,5949222.294989962
477,477,5831685.7564715
478,478,6458833.592583662
479,479,6424413.185297624
480,480,6482605.060338618
481,481,6258524.081556142
482,482,6347506.09179909
483,483,5796815.295718842
484,484,5678821.634265005
485,485,6482605.060338618
486,486,6371277.554290788
487,487,6504219.763146608
488,488,5559769.583806346
489,489,6407352.579138664
490,490,5586770.399920595
491,491,6458833.592583662
492,492,5539341.447879796
493,493,6406199.545115829
494,494,6482605.060338618
495,495,5744882.751313553
496,496,5709766.211643393
497,497,5559769.583806346
498,498,5697029.8902605465
499,499,6482605.060338618
500,500,5539341.447879796
501,501,6460621.561279897
502,502,5719432.697310916
503,503,5564791.58311748
504,504,6482605.060338618
505,505,6107946.301723045
506,506,5987410.786091384
507,507,5539341.447879796
508,508,6409749.912373832
509,509,5607987.928312152
510,510,6482605.060338618
511,511,5559769.583806346
512,512,6396569.07280514
513,513,5923612.620677578
514,514,6482605.060338618
515,515,6347506.09179909
516,516,6458833.592583662
517,517,5539341.447879796
518,518,6347346.933535144
519,519,5734271.719674992
520,520,5841518.042459086
521,521,6482605.060338618
522,522,5638430.960995718
523,523,6409761.251517763
524,524,6378707.026924093
525,525,6013592.195055182
526,526,6119156.235124587
527,527,5438079.208416293
528,528,6482605.060338618
529,529,6458833.592583662
530,530,6116946.118598001
531,531,6482605.060338618
532,532,6199030.88515963
533,533,6375967.322948016
534,534,6409678.721373936
535,535,6482605.060338618
536,536,5539341.447879796
537,537,6125040.129087528
538,538,6470947.141856833
539,539,6482605.060338618
540,540,5559769.583806346
541,541,5791637.346172039
542,542,6296026.230910887
544,544,6388609.204375901
545,545,6458833.592583662
546,546,6347506.09179909
547,547,6330289.421332071
548,548,5539341.447879796
549,549,6482605.060338618
550,550,6458833.592583662
551,551,5872969.60601784
552,552,6645925.886233615
553,553,6082757.975421131
554,554,6194422.924095737
555,555,5813840.6462921975
556,556,6441565.096970297
557,557,6045850.001075142
559,559,6509350.067213042
560,560,6482605.060338618
561,561,6482605.060338618
562,562,6347506.09179909
563,563,6458833.592583662
564,564,6477997.628295356
565,565,6110901.003939525
566,566,6458833.592583662
567,567,6482605.060338618
568,568,5887441.072850924
569,569,6211419.409919662
570,570,6230730.290093037
571,571,5885949.007477174
572,572,6465781.234733924
573,573,5787598.4474242395
574,574,6148389.648550123
575,575,6341048.935645632
576,576,5814666.448844369
577,577,5552136.183924257
578,578,5539341.447879796
579,579,6482605.060338618
580,580,6660097.204134636
581,581,5803141.585850425
582,582,6458833.592583662
583,583,6482605.060338618
584,584,5991323.489722802
586,586,6259254.616160258
587,587,6347774.4044087585
588,588,5949676.332216958
589,589,5796288.967089047
590,590,5933713.299262218
591,591,6347506.09179909
592,592,6371277.554290788
593,593,6347506.09179909
594,594,6458833.592583662
595,595,6409678.721373936
596,596,6459466.544116825
597,597,6458833.592583662
598,598,6371119.599208437
599,599,5747622.088669752
600,600,5684230.388989243
601,601,6205968.526457247
602,602,6815310.9344004085
603,603,6563457.359135376
604,604,6482605.060338618
605,605,6458833.592583662
606,606,5802928.928822091
607,607,6482605.060338618
608,608,5999430.022063132
609,609,6482605.060338618
610,610,6116482.299727531
611,611,5985886.204977613
612,612,6195306.5134865185
613,613,5809015.446145292
614,614,6458842.838016426
615,615,6511404.156966185
617,617,6436538.531681928
618,618,6209152.007862985
619,619,5699252.131370875
620,620,6458833.592583662
621,621,6348012.205535894
622,622,5954707.388341629
623,623,6482605.060338618
624,624,6330551.490361546
625,625,5845450.8117783405
626,626,5559769.583806346
627,627,6559281.89162389
629,629,6146605.791161342
630,630,6388394.914544119
631,631,6237605.952124699
632,632,5833476.257150766
633,633,6119373.622966636
634,634,6458833.592583662
635,635,6458833.592583662
636,636,6197018.613071402
637,637,6458833.592583662
638,638,6464039.2553668935
639,639,6480864.609931664
641,641,5975403.500354353
642,642,6193112.226690151
643,643,6156253.408795771
644,644,6482605.060338618
645,645,6458833.592583662
646,646,6482605.060338618
647,647,6458833.592583662
648,648,5731648.4243500335
649,649,6458833.592583662
650,650,6347506.09179909
651,651,5559769.583806346
652,652,5830164.006766344
653,653,6268578.269347006
654,654,6339104.352023867
655,655,5595187.672747194
656,656,6326310.090388206
657,657,6482605.060338618
658,658,6475984.767139518
659,659,6326527.935107512
660,660,5559769.583806346
661,661,5559703.571780565
662,662,6186955.079840363
663,663,6369802.694574365
664,664,6458833.592583662
665,665,5539341.447879796
666,666,5750410.763867559
667,667,5762053.551150501
668,668,6075224.787294685
669,669,5539341.447879796
670,670,5572236.452102226
671,671,6482605.060338618
672,672,6458833.592583662
673,673,6493208.711025206
674,674,5755000.125485559
675,675,6482597.18146199
676,676,5769037.84826328
677,677,6458833.592583662
678,678,6390174.252442755
679,679,5588943.820706778
680,680,6458833.592583662
681,681,5757839.546712405
682,682,6075288.185234833
683,683,6347506.09179909
684,684,6482605.060338618
685,685,5718853.695739227
686,686,6347356.197837768
687,687,6412094.530130964
688,688,6482605.060338618
689,689,6329687.902444422
690,690,5539341.447879796
691,691,6508846.234555619
692,692,6373061.41167957
693,693,6458833.592583662
694,694,6234771.978750783
695,695,5888671.389172305
696,696,5985413.079068902
697,697,5539341.447879796
698,698,6302489.331314562
699,699,6458833.592583662
700,700,6482605.060338618
702,702,6138484.029527697
703,703,6150892.692228908
704,704,6458833.592583662
705,705,6458833.592583662
706,706,5986931.417323988
707,707,5849071.204863065
708,708,6167404.140867391
709,709,6458833.592583662
710,710,6176247.075274167
711,711,6085900.560994673
712,712,5877649.644138824
713,713,6280179.44911265
714,714,6458833.592583662
715,715,6239026.060342673
716,716,6458833.592583662
717,717,6482605.060338618
718,718,6277058.7692375
719,719,6482605.060338618
720,720,5318095.99323679
721,721,5338519.588835833
722,722,5750410.763867559
723,723,6482605.060338618
725,725,6315507.071648816
726,726,6371277.554290788
727,727,6458833.592583662
728,728,5559769.583806346
729,729,5559769.583806346
730,730,6167986.816783693
731,731,6347506.09179909
732,732,5559769.583806346
733,733,5305646.040865899
734,734,5559769.583806346
735,735,5985594.9396442175
736,736,6364122.279395025
738,738,6482605.060338618
739,739,5665068.842055163
740,740,6582903.12524529
741,741,6458833.592583662
742,742,5559769.583806346
743,743,6482605.060338618
744,744,5575166.926616207
745,745,6435215.099571999
746,746,6458833.592583662
747,747,6458833.592583662
748,748,6458833.592583662
749,749,6151556.307523854
750,750,5559769.583806346
751,751,6458833.592583662
752,752,6063758.976871967
753,753,6459466.544116825
754,754,6458833.592583662
755,755,5430591.865000511
756,756,6458833.592583662
757,757,6390295.700307712
758,758,6482605.060338618
759,759,6479073.256257416
760,760,6482605.060338618
761,761,5498096.100874037
762,762,6482605.060338618
763,763,6421537.310960879
764,764,5699252.131370875
765,765,6458833.592583662
766,766,6458833.592583662
767,767,6458833.592583662
768,768,6482605.060338618
769,769,6458833.592583662
770,770,6146605.791161342
771,771,5638430.960995718
772,772,6294779.877904087
773,773,6458833.592583662
774,774,6458833.592583662
775,775,6347506.09179909
776,776,5766722.704374545
777,777,6482605.060338618
778,778,5955896.099495956
779,779,5895496.290425051
780,780,6485759.96007891
781,781,6269382.149860075
782,782,6635150.39604126
783,783,6482605.060338618
784,784,5559769.583806346
785,785,6405079.538341304
786,786,6460617.449972443
787,787,6141909.960579658
788,788,6206836.511082519
789,789,5755000.125485559
790,790,6512523.6590376925
791,791,5808026.1218043035
792,792,6458833.592583662
793,793,5539341.447879796
794,794,6565366.737787593
795,795,5559769.583806346
796,796,6458833.592583662
797,797,6482605.060338618
798,798,6446767.204262131
799,799,6388304.8998401575
800,800,6261561.789295464
801,801,6173863.763015223
802,802,6482605.060338618
803,803,6482605.060338618
804,804,6255071.164134579
805,805,5746112.437069199
806,806,5539341.447879796
807,807,6150474.097580765
808,808,6482605.060338618
809,809,6458833.592583662
810,810,6548316.348184738
811,811,6458833.592583662
812,812,6065675.646301324
813,813,6482605.060338618
814,814,6073716.448113543
815,815,6458833.592583662
816,816,6041668.534856666
817,817,6347506.09179909
818,818,6458833.592583662
819,819,6347506.09179909
820,820,6353986.767603945
821,821,6458833.592583662
822,822,6482605.060338618
823,823,5539341.447879796
825,825,6028974.636493549
826,826,6484381.038850769
827,827,6458833.592583662
828,828,6652896.141590217
829,829,6458833.592583662
830,830,6458833.592583662
831,831,5864035.888147618
832,832,5513930.250852943
833,833,6458833.592583662
834,834,6374188.89671774
835,835,5900235.015996542
836,836,6546198.879163781
837,837,6108128.510923058
838,838,6458833.592583662
839,839,6107350.306799939
840,840,5980327.748686559
841,841,6347506.09179909
842,842,6472823.222141307
843,843,5758646.981231754
844,844,6458833.592583662
845,845,5539341.447879796
846,846,6482605.060338618
847,847,6566198.00067972
848,848,6458833.592583662
849,849,6208710.42012633
850,850,6458833.592583662
852,852,6167250.961329369
853,853,6482605.060338618
854,854,6035495.69933415
855,855,5821861.698137334
856,856,5638430.960995718
857,857,5361852.260429443
858,858,5694875.13415728
859,859,6434987.0165531505
860,860,6207290.439089349
861,861,6368874.037207843
862,862,5923528.677328084
864,864,5539341.447879796
865,865,6230730.290093037
866,866,6347505.31546901
867,867,6347506.09179909
868,868,6458833.592583662
869,869,6274135.735729281
870,870,6373061.41167957
871,871,5658859.096922264
872,872,6458833.592583662
873,873,6057980.5021971455
874,874,6067812.768831
875,875,6371277.554290788
876,876,6273541.221340573
877,877,5559769.583806346
878,878,6458833.592583662
879,879,5675726.369660257
880,880,6458683.78144672
881,881,6458833.592583662
882,882,5762982.991832042
883,883,6482605.060338618
884,884,6482605.060338618
885,885,5941824.634718409
886,886,5843444.210745151
887,887,6482605.060338618
888,888,6482605.060338618
889,889,5539341.447879796
890,890,6418757.276891382
891,891,5985148.585745917
892,892,6414612.795835871
893,893,6176027.775060272
894,894,6637328.896130344
895,895,5559769.583806346
896,896,5975449.475157079
897,897,5719432.697310916
898,898,5993705.545635148
899,899,6482605.060338618
900,900,6465337.186343389
901,901,5572564.927015989
902,902,6390727.289467558
903,903,5803529.732486569
904,904,5775005.801006741
905,905,6657138.584243607
906,906,6191161.778806599
907,907,6124916.403791819
908,908,6360299.800244229
909,909,6482605.060338618
910,910,5559769.583806346
911,911,6302995.353164358
912,912,6482605.060338618
913,913,6373078.38914172
914,914,6482605.060338618
915,915,6482605.060338618
916,916,6458833.592583662
917,917,6482605.060338618
918,918,6482605.060338618
919,919,6459466.544116825
920,920,6482605.060338618
921,921,5883469.244679335
922,922,5539341.447879796
923,923,5800762.67142985
924,924,5788055.624933691
925,925,6191365.364301127
926,926,6243255.078514173
927,927,6482605.060338618
928,928,5559769.583806346
929,929,5978067.723983695
930,930,6441415.9144891985
931,931,6300500.133047142
932,932,6458833.592583662
933,933,6482605.060338618
934,934,6458833.592583662
935,935,6482605.060338618
936,936,6347506.09179909
937,937,6507059.71023456
938,938,6202716.400858976
939,939,6482605.060338618
940,940,6238271.443380092
941,941,6245022.328815662
942,942,5559769.583806346
943,943,6270836.619392066
944,944,5736594.2762982035
945,945,6458833.592583662
946,946,6482605.060338618
947,947,6482605.060338618
948,948,5539341.447879796
949,949,6482605.060338618
950,950,5921658.44235786
951,951,6458833.592583662
952,952,6018010.327754632
953,953,6458833.592583662
954,954,6458833.592583662
955,955,6441565.718588432
956,956,5318095.99323679
957,957,5947713.006609005
958,958,5539341.447879796
959,959,6055662.55885496
960,960,6290176.806662136
961,961,5679774.723416212
962,962,6483049.108729154
963,963,6274048.40796826
965,965,6458833.592583662
966,966,5539341.447879796
967,967,5539341.447879796
968,968,6482605.060338618
969,969,6482605.060338618
970,970,6458833.592583662
971,971,6355243.677455751
972,972,6458833.592583662
973,973,6133446.025794277
974,974,5819789.417981837
975,975,6458833.592583662
976,976,6373140.937685929
977,977,5564791.58311748
978,978,5915848.204340409
979,979,6493913.844660383
980,980,6036104.151746289
981,981,6458833.592583662
982,982,5804633.338834256
983,983,6616996.514947625
984,984,5969391.2006377345
985,985,5801578.174358874
986,986,6458833.592583662
987,987,6061173.401890931
988,988,6458833.592583662
989,989,6458833.592583662
990,990,5984797.951033733
991,991,6482605.060338618
992,992,6084639.472303615
993,993,5529081.484003876
994,994,6222312.551206679
995,995,6458833.592583662
996,996,6049108.11929359
997,997,5824405.015277759
999,999,5539341.447879796
1000,1000,6132951.216696789
1002,1002,6458842.838016426
1004,1004,6391661.81206973
1005,1005,6482605.060338618
1006,1006,6634169.176181408
1007,1007,6033046.861181652
1008,1008,6123466.647489641
1009,1009,5811885.623722776
1010,1010,6640713.254733412
1011,1011,5658859.096922264
1012,1012,6556793.162224284
1013,1013,6210814.0225075185
1014,1014,6134464.375465002
1015,1015,6458833.592583662
1016,1016,6530084.7829392105
1017,1017,6269465.086825314
1018,1018,6123467.274939548
1019,1019,5787217.792973534
1020,1020,6071484.1298483955
1021,1021,6482605.060338618
1022,1022,6472636.185955784
1023,1023,6371277.554290788
1024,1024,6467843.546696402
1025,1025,6482605.060338618
1026,1026,5539341.447879796
1027,1027,6312642.270113314
1028,1028,6553078.109060902
1029,1029,6458833.592583662
1030,1030,6266336.466544461
1031,1031,5950461.4770246
1032,1032,6255872.064971687
1033,1033,5966705.800727547
1034,1034,6233818.118634958
1035,1035,6422995.736507173
1036,1036,5871926.406746498
1037,1037,6678307.7097465545
1038,1038,6458833.592583662
1039,1039,6458833.592583662
1040,1040,6482605.060338618
1041,1041,6482605.060338618
1042,1042,6371277.554290788
1043,1043,5716678.601930619
1044,1044,6425126.0242266795
1045,1045,6388386.27528533
1046,1046,6458833.592583662
1047,1047,6024869.982117832
1048,1048,6458833.592583662
1049,1049,6347506.09179909
1050,1050,6304684.842996579
1051,1051,6441415.9144891985
1052,1052,6458833.592583662
1053,1053,6458833.592583662
1054,1054,6081293.518838301
1055,1055,5732663.7124434505
1056,1056,6482605.060338618
1057,1057,6082167.944653795
1058,1058,6448184.653052582
1059,1059,6482605.060338618
1060,1060,5572049.241719638
1061,1061,6347506.09179909
1062,1062,5559769.583806346
1063,1063,6215377.234829025
1064,1064,6290613.289448712
1066,1066,5539341.447879796
1067,1067,6546009.108224668
1068,1068,6482605.060338618
1069,1069,6254275.386861173
1070,1070,6186001.89932685
1071,1071,5801931.0075586345
1072,1072,6371277.554290788
1073,1073,6433465.055786388
1074,1074,6458833.592583662
1075,1075,6648481.743263356
1076,1076,6458833.592583662
1077,1077,6459466.544116825
1078,1078,6482605.060338618
1079,1079,5739863.648117456
1080,1080,5587563.738790992
1081,1081,6458833.592583662
1082,1082,5539341.447879796
1083,1083,6460616.828354308
1084,1084,6458833.592583662
1085,1085,6458833.592583662
1086,1086,6458833.592583662
1087,1087,6322141.5802787375
1088,1088,5559769.583806346
1089,1089,6399220.49705066
1090,1090,5755245.49608322
1091,1091,6482605.060338618
1092,1092,6347506.09179909
1093,1093,6482605.060338618
1094,1094,6401498.031161524
1095,1095,6268129.902362429
1097,1097,5378521.397100483
1098,1098,6446767.204262131
1099,1099,5723845.916907217
1100,1100,6400028.14928916
1101,1101,5559769.583806346
1102,1102,6482605.060338618
1103,1103,5932127.632012119
1104,1104,5757506.329551439
1105,1105,6417848.761087578
1106,1106,5801845.631579939
1107,1107,6482605.060338618
1108,1108,5750410.763867559
1109,1109,5620131.387638249
1110,1110,6551176.9829981495
1111,1111,6458833.592583662
1112,1112,6458833.592583662
1113,1113,6458833.592583662
1114,1114,6446767.204262131
1115,1115,6518183.858165672
1116,1116,6345457.3842162695
1117,1117,6458833.592583662
1118,1118,5792316.644563115
1119,1119,6437051.551032964
1120,1120,5539341.447879796
1121,1121,6678307.7097465545
1122,1122,6335282.082812401
1123,1123,6144632.586051439
1124,1124,6458833.592583662
1125,1125,5574405.211921108
1126,1126,5798772.332384248
1127,1127,6482605.060338618
1128,1128,6320989.353608805
1129,1129,5759677.285510388
1130,1130,6458833.592583662
1131,1131,5539341.447879796
1133,1133,6458833.592583662
1134,1134,5559769.583806346
1135,1135,6482613.698606199
1136,1136,6482605.060338618
1137,1137,6007102.332980981
1138,1138,6244550.813242944
1139,1139,6171610.531394134
1141,1141,5559769.583806346
1142,1142,6172170.6387364995
1143,1143,6148142.346445045
1144,1144,6482605.060338618
1145,1145,5539341.447879796
1146,1146,5750645.993985024
1148,1148,6482605.060338618
1149,1149,5501129.21321115
1150,1150,6016872.514696378
1151,1151,6097329.235870533
1152,1152,6407975.616996985
1153,1153,6482605.060338618
1154,1154,6378353.956313489
1155,1155,6158910.879612211
1156,1156,6566830.439458417
1157,1157,6458833.592583662
1158,1158,6347506.09179909
1159,1159,5559769.583806346
1160,1160,5939929.397136643
1161,1161,5940892.276221796
1162,1162,6458833.592583662
1163,1163,5698803.175203624
1164,1164,5755000.125485559
1165,1165,6482605.060338618
1166,1166,5539341.447879796
1167,1167,6458833.592583662
